model,hour,nlpd,crps,pit,standardized_residual,cover_50,width_50,cover_80,width_80,cover_95,width_95
gp_matern52,23.0,2.2304835115823427,1.2737185349241842,0.5251240074565732,0.11897385634351466,0.4993548387096774,3.146350852959357,0.8232258064516129,5.9794866390426336,0.96,9.144633086868199
gp_periodic,10.0,0.8475892319404983,0.29400793877836895,0.48044133108862097,-0.04613488623931834,0.6954838709677419,0.9991229306311831,0.9393548387096774,1.8978510917764095,0.9883870967741936,2.8991021300290227
gp_periodic,11.0,1.5612987059679193,0.648520882578875,0.3433141758745025,-0.5308564544892738,0.42451612903225805,1.3849618079811625,0.7496774193548387,2.6288965603055905,0.9329032258064516,4.018780390961876
gp_periodic,12.0,1.7888092827986417,0.8136208435874741,0.4327989885893789,-0.20247822470334087,0.43612903225806454,1.8138993313514105,0.7780645161290323,3.446332883935589,0.944516129032258,5.263809947794394
gp_periodic,13.0,2.0159644820379206,1.011273528784021,0.48394514645458003,-0.016828434691596516,0.4425806451612903,2.197976847802572,0.7703225806451612,4.17585989861259,0.9354838709677419,6.384727532825543
gp_periodic,14.0,2.2104890549765575,1.2145191860667908,0.5114800265753301,0.09335264782257101,0.44516129032258067,2.4915959618044337,0.7380645161290322,4.733283648434935,0.9148387096774193,7.239231133579369
gp_periodic,15.0,2.3309650193297102,1.3597293005550923,0.5006819281305029,0.06197151315443609,0.4258064516129032,2.682149584392231,0.7148387096774194,5.095483855787349,0.9109677419354839,7.790452335561657
gp_periodic,16.0,2.4243572201063572,1.467652733700801,0.4963367326534693,0.0508094278120316,0.3961290322580645,2.772953295079378,0.6916129032258065,5.270859294123177,0.8980645161290323,8.062704759514551
gp_periodic,17.0,2.477038039821092,1.5215395302434125,0.48445652804922884,0.005991880672431463,0.3896774193548387,2.7719251040394033,0.6761290322580645,5.271142872813347,0.8761290322580645,8.06072292021029
gp_periodic,18.0,2.4906948994601668,1.511927385394097,0.49036940998896994,0.03341789002986496,0.3832258064516129,2.681013379787391,0.6683870967741935,5.097580216369508,0.8683870967741936,7.791605980967269
gp_periodic,19.0,2.4637357889888447,1.4435145847674467,0.4889137011307416,0.03119937583635172,0.3638709677419355,2.492537684422632,0.6541935483870968,4.735813442848627,0.8658064516129033,7.23950574156089
gp_periodic,20.0,2.382768295704685,1.3149987165865797,0.4450453135179416,-0.1635509798015499,0.36516129032258066,2.1992408947130793,0.6348387096774194,4.1796189880698975,0.847741935483871,6.3830485534333805
gp_periodic,21.0,2.2541352726442594,1.1108763464750493,0.4644453044874896,-0.0882617297211275,0.3896774193548387,1.8147875334833674,0.6154838709677419,3.448248584479375,0.8296774193548387,5.264490640118778
gp_periodic,22.0,2.453120829972088,1.0559369727281882,0.4336346924163554,-0.25678087731668,0.32129032258064516,1.3832239384322527,0.5367741935483871,2.6303575246908433,0.7290322580645161,4.021745530532375
gp_periodic,23.0,3.4648991400666596,1.0788831151013674,0.5343536453999523,0.2337919648642688,0.24774193548387097,0.9972680307066211,0.4670967741935484,1.8955298531391493,0.6154838709677419,2.897815635037672
gp_se,10.0,0.7644738674968907,0.2812288399758547,0.4746427488695809,-0.06428250773688582,0.6296774193548387,0.8587346980905016,0.912258064516129,1.6314873761754796,0.9806451612903225,2.4921194199842667
gp_se,11.0,1.6170320960766367,0.6629390477637583,0.3337369945365765,-0.5993228617936329,0.36,1.2328316481688304,0.6658064516129032,2.339885455994429,0.8929032258064517,3.5788078751608854
gp_se,12.0,1.8499693754751643,0.8492485424619691,0.433348298082319,-0.2111552766660362,0.38451612903225807,1.6729321439996316,0.7148387096774194,3.1776975639749065,0.9083870967741936,4.855718998636025
gp_se,13.0,2.1167824898501166,1.093887727450083,0.4882751191697145,0.005853504627166222,0.3832258064516129,2.0983866735493724,0.7032258064516129,3.986458856553316,0.9032258064516129,6.09308377617675
gp_se,14.0,2.3719750715770016,1.3655597152085412,0.5159201708045488,0.13323952644787243,0.3716129032258065,2.45062096578167,0.6683870967741935,4.655447137115458,0.8735483870967742,7.11710694308788
gp_se,15.0,2.5515792107789608,1.589195901057582,0.5060421464094278,0.11168645239610796,0.36,2.704327894518331,0.6374193548387097,5.137409770975302,0.8567741935483871,7.856869621383556
gp_se,16.0,2.7164977390334273,1.788038288007158,0.5023424992420871,0.11084244949680282,0.3406451612903226,2.8658026031593105,0.6012903225806452,5.443605787432446,0.8296774193548387,8.328185345290462
gp_se,17.0,2.826663381956872,1.9209221899831987,0.49377518044778146,0.07784309133610919,0.33419354838709675,2.953794216558457,0.5832258064516129,5.60957054111419,0.8129032258064516,8.580731313122435
gp_se,18.0,2.86993032360494,1.9704862106802525,0.5003403190329676,0.11102264160377337,0.3329032258064516,2.994911843014629,0.5819354838709677,5.693825770390234,0.807741935483871,8.700012184212207
gp_se,19.0,2.8310908956311556,1.936808404565221,0.5020994510775264,0.11562085351946597,0.33419354838709675,3.0103495604622386,0.5896774193548387,5.724177220816265,0.8116129032258065,8.744226559854017
gp_se,20.0,2.690407501486146,1.8105602518726485,0.4734958814688675,-0.024675271426262,0.35870967741935483,3.016424809607311,0.6154838709677419,5.734198933117616,0.8451612903225807,8.758659314708531
gp_se,21.0,2.5066179207799264,1.6036389951237646,0.491347020918397,0.039544204555672105,0.40516129032258064,3.020425051039477,0.68,5.7355605025121115,0.8838709677419355,8.769196067250526
gp_se,22.0,2.39380611102159,1.4803298597018064,0.4745217408131277,-0.03879273319296139,0.4206451612903226,3.0196651772486587,0.712258064516129,5.737956840938134,0.92,8.767707320082302
gp_se,23.0,2.324086840349106,1.3878856858981488,0.520990124555734,0.1285701791352382,0.44,3.0211181830494334,0.7587096774193548,5.739045126735355,0.9367741935483871,8.769333479867875
